alpha,bias,degree,num_features,proj_time,projection,regr_time,scale,test_score,val_score
1000.0,16.0,4.0,10000.0,0.19448590278625488,opu,1.409010887145996,1e-06,0.7449,0.7575833333333334
1000.0,16.0,4.0,10000.0,0.1868140697479248,opu,1.3454358577728271,0.0001,0.8742,0.88575
1000.0,16.0,4.0,10000.0,0.1847820281982422,opu,1.3514344692230225,0.01,0.8815,0.8861666666666667
1000.0,16.0,4.0,10000.0,0.18712973594665527,opu,1.3469347953796387,1.0,0.8767,0.8865
1000.0,64.0,4.0,10000.0,0.3803238868713379,opu,1.3525855541229248,1e-10,0.2124,0.206
1000.0,64.0,4.0,10000.0,0.18493175506591797,opu,1.353714942932129,1e-08,0.6476,0.6505
1000.0,64.0,4.0,10000.0,0.18663811683654785,opu,1.3639752864837646,1e-06,0.8398,0.8435833333333334
1000.0,64.0,4.0,10000.0,0.0,opu,0.0,0.0001,0.0,0.0
1000.0,64.0,4.0,10000.0,0.0,opu,0.0,0.01,0.0,0.0
1000.0,64.0,4.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
1000.0,256.0,4.0,10000.0,0.2821187973022461,opu,1.3663873672485352,1e-10,0.6018,0.597
1000.0,256.0,4.0,10000.0,0.25816869735717773,opu,1.39180588722229,1e-08,0.8154,0.827
1000.0,256.0,4.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
1000.0,256.0,4.0,10000.0,0.0,opu,0.0,0.0001,0.0,0.0
1000.0,256.0,4.0,10000.0,0.0,opu,0.0,0.01,0.0,0.0
1000.0,256.0,4.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
10000.0,0.0,4.0,10000.0,0.18597626686096191,opu,1.3974332809448242,1e-10,0.1034,0.10283333333333333
10000.0,0.0,4.0,10000.0,0.19068574905395508,opu,1.343493938446045,1e-08,0.1139,0.11566666666666667
10000.0,0.0,4.0,10000.0,0.2536633014678955,opu,1.3650586605072021,1e-06,0.355,0.36891666666666667
10000.0,0.0,4.0,10000.0,0.26985692977905273,opu,1.3446109294891357,0.0001,0.854,0.86175
10000.0,0.0,4.0,10000.0,0.18173480033874512,opu,1.3625526428222656,0.01,0.8786,0.8809166666666667
10000.0,0.0,4.0,10000.0,0.18573999404907227,opu,1.3450744152069092,1.0,0.8752,0.8863333333333333
10000.0,1.0,4.0,10000.0,0.18938112258911133,opu,1.3274123668670654,1e-10,0.1112,0.11091666666666666
10000.0,1.0,4.0,10000.0,0.18395018577575684,opu,1.3555645942687988,1e-08,0.1012,0.10141666666666667
10000.0,1.0,4.0,10000.0,0.18191266059875488,opu,1.359264850616455,1e-06,0.3519,0.35483333333333333
10000.0,1.0,4.0,10000.0,0.1813492774963379,opu,1.361415147781372,0.0001,0.8535,0.8629166666666667
10000.0,1.0,4.0,10000.0,0.18265867233276367,opu,1.3591675758361816,0.01,0.8802,0.8818333333333334
10000.0,1.0,4.0,10000.0,0.18523883819580078,opu,1.351919174194336,1.0,0.8753,0.8831666666666667
10000.0,4.0,4.0,10000.0,0.1867074966430664,opu,1.348371982574463,1e-10,0.1033,0.10166666666666667
10000.0,4.0,4.0,10000.0,0.18610787391662598,opu,1.4094390869140625,1e-08,0.1329,0.13191666666666665
10000.0,4.0,4.0,10000.0,0.18852782249450684,opu,1.3483753204345703,1e-06,0.3607,0.361
10000.0,4.0,4.0,10000.0,0.1868593692779541,opu,1.3710463047027588,0.0001,0.8563,0.8658333333333333
10000.0,4.0,4.0,10000.0,0.18358945846557617,opu,1.3503108024597168,0.01,0.8785,0.8866666666666667
10000.0,4.0,4.0,10000.0,0.18623089790344238,opu,1.368915319442749,1.0,0.8774,0.88075
10000.0,16.0,4.0,10000.0,0.18970346450805664,opu,1.4084129333496094,1e-10,0.1014,0.1025
10000.0,16.0,4.0,10000.0,0.1816577911376953,opu,1.3600213527679443,1e-08,0.1469,0.1445
10000.0,16.0,4.0,10000.0,0.18470454216003418,opu,1.3600921630859375,1e-06,0.6454,0.6515833333333333
10000.0,16.0,4.0,10000.0,0.18671131134033203,opu,1.3542356491088867,0.0001,0.8636,0.8743333333333333
10000.0,16.0,4.0,10000.0,0.18691110610961914,opu,1.3516809940338135,0.01,0.8814,0.8799166666666667
10000.0,16.0,4.0,10000.0,0.18522047996520996,opu,1.3597915172576904,1.0,0.8822,0.8806666666666667
10000.0,64.0,4.0,10000.0,0.18413591384887695,opu,1.3749873638153076,1e-10,0.1,0.09458333333333334
10000.0,64.0,4.0,10000.0,0.18393683433532715,opu,1.3580050468444824,1e-08,0.554,0.5575
10000.0,64.0,4.0,10000.0,0.1853501796722412,opu,1.3541443347930908,1e-06,0.8142,0.8219166666666666
10000.0,64.0,4.0,10000.0,0.0,opu,0.0,0.0001,0.0,0.0
10000.0,64.0,4.0,10000.0,0.0,opu,0.0,0.01,0.0,0.0
10000.0,64.0,4.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
10000.0,256.0,4.0,10000.0,0.18632102012634277,opu,1.4029185771942139,1e-10,0.6215,0.627
10000.0,256.0,4.0,10000.0,0.26357126235961914,opu,1.3765344619750977,1e-08,0.7986,0.8089166666666666
10000.0,256.0,4.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
10000.0,256.0,4.0,10000.0,0.0,opu,0.0,0.0001,0.0,0.0
10000.0,256.0,4.0,10000.0,0.0,opu,0.0,0.01,0.0,0.0
10000.0,256.0,4.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
