alpha,bias,degree,num_features,proj_time,projection,regr_time,scale,test_score,val_score
0.1,0.0,2.0,10000.0,0.1877584457397461,opu,1.7526767253875732,0.001,0.8645,0.8730833333333333
0.1,0.0,2.0,10000.0,0.19152069091796875,opu,1.7494606971740723,0.01,0.8769,0.8884166666666666
0.1,0.0,2.0,10000.0,0.29055023193359375,opu,1.8382554054260254,0.1,0.8786,0.8813333333333333
0.1,0.0,2.0,10000.0,0.2556447982788086,opu,1.7372655868530273,1.0,0.8784,0.8819166666666667
0.1,1.0,2.0,10000.0,0.18553471565246582,opu,1.7871222496032715,1e-05,0.6284,0.6358333333333334
0.1,1.0,2.0,10000.0,0.18863797187805176,opu,1.6662757396697998,0.0001,0.7966,0.8073333333333333
0.1,1.0,2.0,10000.0,0.18758106231689453,opu,1.752030611038208,0.001,0.866,0.8725833333333334
0.1,1.0,2.0,10000.0,0.2551546096801758,opu,1.659165382385254,0.01,0.8817,0.8865
0.1,1.0,2.0,10000.0,0.18990564346313477,opu,1.7475123405456543,0.1,0.8773,0.8824166666666666
0.1,1.0,2.0,10000.0,0.2546076774597168,opu,1.734377384185791,1.0,0.8786,0.8814166666666666
0.1,2.0,2.0,10000.0,0.18098831176757812,opu,1.6630921363830566,1e-05,0.6337,0.6430833333333333
0.1,2.0,2.0,10000.0,0.2346200942993164,opu,1.7160212993621826,0.0001,0.797,0.8105833333333333
0.1,2.0,2.0,10000.0,0.18605470657348633,opu,1.7460432052612305,0.001,0.866,0.8754166666666666
0.1,2.0,2.0,10000.0,0.18137526512145996,opu,1.7487671375274658,0.01,0.8806,0.8875
0.1,2.0,2.0,10000.0,0.254910945892334,opu,1.6531116962432861,0.1,0.8808,0.8855833333333333
0.1,2.0,2.0,10000.0,0.2903740406036377,opu,1.6522023677825928,1.0,0.8786,0.88125
0.1,4.0,2.0,10000.0,0.25003862380981445,opu,1.7598989009857178,1e-05,0.6354,0.6459166666666667
0.1,4.0,2.0,10000.0,0.18662142753601074,opu,1.75889253616333,0.0001,0.7962,0.8050833333333334
0.1,4.0,2.0,10000.0,0.18698740005493164,opu,1.7699458599090576,0.001,0.8656,0.8728333333333333
0.1,4.0,2.0,10000.0,0.1863107681274414,opu,1.8101060390472412,0.01,0.8789,0.8856666666666667
0.1,4.0,2.0,10000.0,0.18183255195617676,opu,1.7697508335113525,0.1,0.8817,0.8784166666666666
0.1,4.0,2.0,10000.0,0.19237732887268066,opu,1.7494511604309082,1.0,0.8777,0.8855833333333333
0.1,8.0,2.0,10000.0,0.18970298767089844,opu,1.7088663578033447,1e-05,0.64,0.6514166666666666
0.1,8.0,2.0,10000.0,0.28995323181152344,opu,1.740600347518921,0.0001,0.8024,0.8081666666666667
0.1,8.0,2.0,10000.0,0.25391244888305664,opu,1.8656401634216309,0.001,0.8662,0.8763333333333333
0.1,8.0,2.0,10000.0,0.20877408981323242,opu,1.7950024604797363,0.01,0.881,0.88475
0.1,8.0,2.0,10000.0,0.29464221000671387,opu,1.7406845092773438,0.1,0.8778,0.8829166666666667
0.1,8.0,2.0,10000.0,0.18729710578918457,opu,1.7548489570617676,1.0,0.8782,0.8864166666666666
0.1,16.0,2.0,10000.0,0.1929795742034912,opu,1.798715591430664,1e-05,0.654,0.6606666666666666
0.1,16.0,2.0,10000.0,0.1925663948059082,opu,1.7637226581573486,0.0001,0.8074,0.8200833333333334
0.1,16.0,2.0,10000.0,0.3292367458343506,opu,1.7367503643035889,0.001,0.8663,0.8735833333333334
0.1,16.0,2.0,10000.0,0.19785261154174805,opu,1.803783655166626,0.01,0.88,0.88525
0.1,16.0,2.0,10000.0,0.182206392288208,opu,1.85097074508667,0.1,0.8632,0.8708333333333333
0.1,16.0,2.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
1.0,0.0,2.0,10000.0,0.25186920166015625,opu,1.8366262912750244,1e-05,0.2902,0.29091666666666666
1.0,0.0,2.0,10000.0,0.21344542503356934,opu,1.829209804534912,0.0001,0.7019,0.7070833333333333
1.0,0.0,2.0,10000.0,0.25447821617126465,opu,1.801016092300415,0.001,0.84,0.8429166666666666
1.0,0.0,2.0,10000.0,0.25813889503479004,opu,1.7444813251495361,0.01,0.8775,0.8854166666666666
1.0,0.0,2.0,10000.0,0.27739834785461426,opu,1.7704849243164062,0.1,0.8795,0.876
1.0,0.0,2.0,10000.0,0.25701403617858887,opu,1.6593806743621826,1.0,0.8769,0.8864166666666666
1.0,1.0,2.0,10000.0,0.1890697479248047,opu,1.867173671722412,1e-05,0.3016,0.29975
1.0,1.0,2.0,10000.0,0.2541501522064209,opu,1.8097033500671387,0.0001,0.707,0.7138333333333333
1.0,1.0,2.0,10000.0,0.18823933601379395,opu,1.8030214309692383,0.001,0.8415,0.84925
1.0,1.0,2.0,10000.0,0.2514786720275879,opu,1.7710814476013184,0.01,0.8774,0.8828333333333334
1.0,1.0,2.0,10000.0,0.19126462936401367,opu,1.8257534503936768,0.1,0.8789,0.8840833333333333
1.0,1.0,2.0,10000.0,0.24869656562805176,opu,1.7553470134735107,1.0,0.8779,0.8856666666666667
1.0,2.0,2.0,10000.0,0.2533707618713379,opu,1.7707254886627197,1e-05,0.2949,0.29633333333333334
1.0,2.0,2.0,10000.0,0.24956607818603516,opu,1.7526767253875732,0.0001,0.7075,0.717
1.0,2.0,2.0,10000.0,0.25217223167419434,opu,1.755868911743164,0.001,0.8408,0.8460833333333333
1.0,2.0,2.0,10000.0,0.1865394115447998,opu,1.7579545974731445,0.01,0.8787,0.8855833333333333
1.0,2.0,2.0,10000.0,0.25470924377441406,opu,1.7658836841583252,0.1,0.8792,0.8824166666666666
1.0,2.0,2.0,10000.0,0.18522095680236816,opu,1.7460293769836426,1.0,0.88,0.8773333333333333
1.0,4.0,2.0,10000.0,0.18745779991149902,opu,1.8034024238586426,1e-05,0.2928,0.28391666666666665
1.0,4.0,2.0,10000.0,0.18558216094970703,opu,1.7530639171600342,0.0001,0.7117,0.7185833333333334
1.0,4.0,2.0,10000.0,0.1870136260986328,opu,1.7500765323638916,0.001,0.8409,0.84675
1.0,4.0,2.0,10000.0,0.1861743927001953,opu,1.808157205581665,0.01,0.8793,0.8854166666666666
1.0,4.0,2.0,10000.0,0.18552279472351074,opu,1.8266479969024658,0.1,0.8793,0.8831666666666667
1.0,4.0,2.0,10000.0,0.2573981285095215,opu,1.773524284362793,1.0,0.8763,0.88
1.0,8.0,2.0,10000.0,0.18605923652648926,opu,1.663883924484253,1e-05,0.3236,0.32458333333333333
1.0,8.0,2.0,10000.0,0.20134925842285156,opu,1.8017375469207764,0.0001,0.7252,0.7355833333333334
1.0,8.0,2.0,10000.0,0.1845552921295166,opu,1.6599504947662354,0.001,0.8415,0.8546666666666667
1.0,8.0,2.0,10000.0,0.24795937538146973,opu,1.6754839420318604,0.01,0.8807,0.8833333333333333
1.0,8.0,2.0,10000.0,0.1830747127532959,opu,1.671416997909546,0.1,0.88,0.8855
1.0,8.0,2.0,10000.0,0.1977369785308838,opu,1.7332770824432373,1.0,0.8768,0.8814166666666666
1.0,16.0,2.0,10000.0,0.18419957160949707,opu,1.6665303707122803,1e-05,0.5701,0.5753333333333334
1.0,16.0,2.0,10000.0,0.18514037132263184,opu,1.7841238975524902,0.0001,0.7577,0.7606666666666667
1.0,16.0,2.0,10000.0,0.18473243713378906,opu,1.7783164978027344,0.001,0.8452,0.8485
1.0,16.0,2.0,10000.0,0.27970123291015625,opu,1.7050726413726807,0.01,0.8795,0.8839166666666667
1.0,16.0,2.0,10000.0,0.0,opu,0.0,0.1,0.0,0.0
1.0,16.0,2.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
10.0,0.0,2.0,10000.0,0.2752847671508789,opu,1.6875300407409668,1e-05,0.1003,0.09941666666666667
10.0,0.0,2.0,10000.0,0.18277597427368164,opu,1.665583848953247,0.0001,0.6315,0.6455833333333333
10.0,0.0,2.0,10000.0,0.3008077144622803,opu,1.8234660625457764,0.001,0.7967,0.80925
10.0,0.0,2.0,10000.0,0.19194555282592773,opu,1.8194527626037598,0.01,0.8652,0.87475
10.0,0.0,2.0,10000.0,0.2573387622833252,opu,1.6607787609100342,0.1,0.8809,0.8830833333333333
10.0,0.0,2.0,10000.0,0.18678927421569824,opu,1.7524845600128174,1.0,0.881,0.88825
10.0,1.0,2.0,10000.0,0.18882298469543457,opu,1.812652826309204,1e-05,0.1135,0.10983333333333334
10.0,1.0,2.0,10000.0,0.18584704399108887,opu,1.7551918029785156,0.0001,0.6257,0.6358333333333334
