alpha,degree,dummy,kernel,output_dim,scale,seed,test_score,training_time,validation_score,warnings
0.0,1.0,5.0,opu,5000.0,0.1,0.0,0.8752,63.42882204055786,0.8830833333333333,12.0
100.0,1.0,5.0,opu,5000.0,0.01,0.0,0.8688,61.81043314933777,0.8715833333333334,8.0
10.0,1.0,5.0,opu,5000.0,0.01,0.0,0.8751,61.81043314933777,0.8811666666666667,8.0
1.0,1.0,5.0,opu,5000.0,0.01,0.0,0.8754,61.81043314933777,0.88275,8.0
0.1,1.0,5.0,opu,5000.0,0.01,0.0,0.8751,61.81043314933777,0.8830833333333333,8.0
0.01,1.0,5.0,opu,5000.0,0.01,0.0,0.8752,61.81043314933777,0.883,8.0
0.0,1.0,5.0,opu,5000.0,0.01,0.0,0.8751,61.81043314933777,0.883,8.0
100.0,1.0,5.0,opu,5000.0,0.001,0.0,0.8103,63.685070276260376,0.8166666666666667,4.0
10.0,1.0,5.0,opu,5000.0,0.001,0.0,0.8476,63.685070276260376,0.8535,4.0
1.0,1.0,5.0,opu,5000.0,0.001,0.0,0.8688,63.685070276260376,0.8715833333333334,4.0
0.1,1.0,5.0,opu,5000.0,0.001,0.0,0.8751,63.685070276260376,0.8810833333333333,4.0
0.01,1.0,5.0,opu,5000.0,0.001,0.0,0.8754,63.685070276260376,0.8826666666666667,4.0
0.0,1.0,5.0,opu,5000.0,0.001,0.0,0.8751,63.685070276260376,0.883,4.0
100.0,1.0,5.0,opu,5000.0,0.0001,0.0,0.6894,63.46888542175293,0.6983333333333334,2.0
10.0,1.0,5.0,opu,5000.0,0.0001,0.0,0.7677,63.46888542175293,0.7741666666666667,2.0
1.0,1.0,5.0,opu,5000.0,0.0001,0.0,0.8103,63.46888542175293,0.8166666666666667,2.0
0.1,1.0,5.0,opu,5000.0,0.0001,0.0,0.8476,63.46888542175293,0.8535,2.0
0.01,1.0,5.0,opu,5000.0,0.0001,0.0,0.8688,63.46888542175293,0.8715833333333334,2.0
0.0,1.0,5.0,opu,5000.0,0.0001,0.0,0.8752,63.46888542175293,0.883,2.0
100.0,1.0,5.0,opu,5000.0,1e-05,0.0,0.6074,62.4623818397522,0.4940833333333333,2.0
10.0,1.0,5.0,opu,5000.0,1e-05,0.0,0.6249,62.4623818397522,0.6361666666666667,2.0
1.0,1.0,5.0,opu,5000.0,1e-05,0.0,0.6894,62.4623818397522,0.6983333333333334,2.0
0.1,1.0,5.0,opu,5000.0,1e-05,0.0,0.7677,62.4623818397522,0.7741666666666667,2.0
0.01,1.0,5.0,opu,5000.0,1e-05,0.0,0.8103,62.4623818397522,0.8166666666666667,2.0
0.0,1.0,5.0,opu,5000.0,1e-05,0.0,0.8752,62.4623818397522,0.8829166666666667,2.0
100.0,1.0,10.0,opu,5000.0,1.0,0.0,0.8779,62.78585457801819,0.8823333333333333,12.0
10.0,1.0,10.0,opu,5000.0,1.0,0.0,0.878,62.78585457801819,0.8823333333333333,12.0
1.0,1.0,10.0,opu,5000.0,1.0,0.0,0.878,62.78585457801819,0.8823333333333333,12.0
0.1,1.0,10.0,opu,5000.0,1.0,0.0,0.878,62.78585457801819,0.8823333333333333,12.0
0.01,1.0,10.0,opu,5000.0,1.0,0.0,0.878,62.78585457801819,0.8823333333333333,12.0
0.0,1.0,10.0,opu,5000.0,1.0,0.0,0.878,62.78585457801819,0.8823333333333333,12.0
100.0,1.0,10.0,opu,5000.0,0.1,0.0,0.8769,61.09554672241211,0.8816666666666667,12.0
10.0,1.0,10.0,opu,5000.0,0.1,0.0,0.8778,61.09554672241211,0.8820833333333333,12.0
1.0,1.0,10.0,opu,5000.0,0.1,0.0,0.8779,61.09554672241211,0.8823333333333333,12.0
0.1,1.0,10.0,opu,5000.0,0.1,0.0,0.878,61.09554672241211,0.8823333333333333,12.0
0.01,1.0,10.0,opu,5000.0,0.1,0.0,0.8779,61.09554672241211,0.8823333333333333,12.0
0.0,1.0,10.0,opu,5000.0,0.1,0.0,0.878,61.09554672241211,0.8823333333333333,12.0
100.0,1.0,10.0,opu,5000.0,0.01,0.0,0.8674,62.58980441093445,0.8725833333333334,8.0
10.0,1.0,10.0,opu,5000.0,0.01,0.0,0.875,62.58980441093445,0.8808333333333334,8.0
1.0,1.0,10.0,opu,5000.0,0.01,0.0,0.8769,62.58980441093445,0.8816666666666667,8.0
0.1,1.0,10.0,opu,5000.0,0.01,0.0,0.8778,62.58980441093445,0.8820833333333333,8.0
0.01,1.0,10.0,opu,5000.0,0.01,0.0,0.878,62.58980441093445,0.8824166666666666,8.0
0.0,1.0,10.0,opu,5000.0,0.01,0.0,0.8779,62.58980441093445,0.8824166666666666,8.0
100.0,1.0,10.0,opu,5000.0,0.001,0.0,0.8107,63.33762216567993,0.817,4.0
10.0,1.0,10.0,opu,5000.0,0.001,0.0,0.8467,63.33762216567993,0.8534166666666667,4.0
1.0,1.0,10.0,opu,5000.0,0.001,0.0,0.8674,63.33762216567993,0.8725833333333334,4.0
0.1,1.0,10.0,opu,5000.0,0.001,0.0,0.875,63.33762216567993,0.8808333333333334,4.0
0.01,1.0,10.0,opu,5000.0,0.001,0.0,0.8769,63.33762216567993,0.8816666666666667,4.0
0.0,1.0,10.0,opu,5000.0,0.001,0.0,0.878,63.33762216567993,0.8823333333333333,4.0
100.0,1.0,10.0,opu,5000.0,0.0001,0.0,0.6848,63.30623459815979,0.6931666666666667,2.0
10.0,1.0,10.0,opu,5000.0,0.0001,0.0,0.7665,63.30623459815979,0.7736666666666666,2.0
1.0,1.0,10.0,opu,5000.0,0.0001,0.0,0.8107,63.30623459815979,0.817,2.0
0.1,1.0,10.0,opu,5000.0,0.0001,0.0,0.8467,63.30623459815979,0.8534166666666667,2.0
0.01,1.0,10.0,opu,5000.0,0.0001,0.0,0.8674,63.30623459815979,0.8725833333333334,2.0
0.0,1.0,10.0,opu,5000.0,0.0001,0.0,0.8779,63.30623459815979,0.8823333333333333,2.0
100.0,1.0,10.0,opu,5000.0,1e-05,0.0,0.6108,62.618295669555664,0.491,2.0
10.0,1.0,10.0,opu,5000.0,1e-05,0.0,0.6249,62.618295669555664,0.6390833333333333,2.0
1.0,1.0,10.0,opu,5000.0,1e-05,0.0,0.6848,62.618295669555664,0.6931666666666667,2.0
0.1,1.0,10.0,opu,5000.0,1e-05,0.0,0.7665,62.618295669555664,0.7736666666666666,2.0
0.01,1.0,10.0,opu,5000.0,1e-05,0.0,0.8107,62.618295669555664,0.817,2.0
0.0,1.0,10.0,opu,5000.0,1e-05,0.0,0.878,62.618295669555664,0.8823333333333333,2.0
100.0,1.0,20.0,opu,5000.0,1.0,0.0,0.879,62.92804169654846,0.8825833333333334,12.0
10.0,1.0,20.0,opu,5000.0,1.0,0.0,0.879,62.92804169654846,0.8825833333333334,12.0
1.0,1.0,20.0,opu,5000.0,1.0,0.0,0.879,62.92804169654846,0.8825833333333334,12.0
0.1,1.0,20.0,opu,5000.0,1.0,0.0,0.879,62.92804169654846,0.8825833333333334,12.0
0.01,1.0,20.0,opu,5000.0,1.0,0.0,0.879,62.92804169654846,0.8825833333333334,12.0
0.0,1.0,20.0,opu,5000.0,1.0,0.0,0.879,62.92804169654846,0.8825833333333334,12.0
100.0,1.0,20.0,opu,5000.0,0.1,0.0,0.8794,63.820093870162964,0.8823333333333333,12.0
10.0,1.0,20.0,opu,5000.0,0.1,0.0,0.8789,63.820093870162964,0.8824166666666666,12.0
1.0,1.0,20.0,opu,5000.0,0.1,0.0,0.879,63.820093870162964,0.8825833333333334,12.0
0.1,1.0,20.0,opu,5000.0,0.1,0.0,0.879,63.820093870162964,0.8825833333333334,12.0
0.01,1.0,20.0,opu,5000.0,0.1,0.0,0.879,63.820093870162964,0.8825833333333334,12.0
0.0,1.0,20.0,opu,5000.0,0.1,0.0,0.879,63.820093870162964,0.8825833333333334,12.0
100.0,1.0,20.0,opu,5000.0,0.01,0.0,0.8638,61.74153661727905,0.86825,8.0
10.0,1.0,20.0,opu,5000.0,0.01,0.0,0.8763,61.74153661727905,0.8804166666666666,8.0
1.0,1.0,20.0,opu,5000.0,0.01,0.0,0.8793,61.74153661727905,0.8823333333333333,8.0
0.1,1.0,20.0,opu,5000.0,0.01,0.0,0.8789,61.74153661727905,0.8824166666666666,8.0
0.01,1.0,20.0,opu,5000.0,0.01,0.0,0.879,61.74153661727905,0.8825,8.0
0.0,1.0,20.0,opu,5000.0,0.01,0.0,0.879,61.74153661727905,0.8825833333333334,8.0
100.0,1.0,20.0,opu,5000.0,0.001,0.0,0.8071,63.24973154067993,0.8135,4.0
10.0,1.0,20.0,opu,5000.0,0.001,0.0,0.8406,63.24973154067993,0.8465833333333334,4.0
1.0,1.0,20.0,opu,5000.0,0.001,0.0,0.8638,63.24973154067993,0.86825,4.0
0.1,1.0,20.0,opu,5000.0,0.001,0.0,0.8763,63.24973154067993,0.8805,4.0
0.01,1.0,20.0,opu,5000.0,0.001,0.0,0.8793,63.24973154067993,0.8823333333333333,4.0
0.0,1.0,20.0,opu,5000.0,0.001,0.0,0.879,63.24973154067993,0.8825833333333334,4.0
100.0,1.0,20.0,opu,5000.0,0.0001,0.0,0.6804,64.77014112472534,0.6905833333333333,2.0
10.0,1.0,20.0,opu,5000.0,0.0001,0.0,0.7655,64.77014112472534,0.7741666666666667,2.0
1.0,1.0,20.0,opu,5000.0,0.0001,0.0,0.8071,64.77014112472534,0.8135,2.0
0.1,1.0,20.0,opu,5000.0,0.0001,0.0,0.8406,64.77014112472534,0.8465833333333334,2.0
0.01,1.0,20.0,opu,5000.0,0.0001,0.0,0.8638,64.77014112472534,0.86825,2.0
0.0,1.0,20.0,opu,5000.0,0.0001,0.0,0.879,64.77014112472534,0.8825833333333334,2.0
100.0,1.0,20.0,opu,5000.0,1e-05,0.0,0.6114,63.16838622093201,0.4955,2.0
10.0,1.0,20.0,opu,5000.0,1e-05,0.0,0.6237,63.16838622093201,0.6348333333333334,2.0
1.0,1.0,20.0,opu,5000.0,1e-05,0.0,0.6804,63.16838622093201,0.6905833333333333,2.0
0.1,1.0,20.0,opu,5000.0,1e-05,0.0,0.7655,63.16838622093201,0.7741666666666667,2.0
0.01,1.0,20.0,opu,5000.0,1e-05,0.0,0.8071,63.16838622093201,0.8135,2.0
0.0,1.0,20.0,opu,5000.0,1e-05,0.0,0.879,63.16838622093201,0.8825833333333334,2.0
100.0,2.0,0.0,opu,5000.0,1.0,0.0,0.8739,63.44267392158508,0.8790833333333333,12.0
10.0,2.0,0.0,opu,5000.0,1.0,0.0,0.8739,63.44267392158508,0.8790833333333333,12.0
1.0,2.0,0.0,opu,5000.0,1.0,0.0,0.8739,63.44267392158508,0.8790833333333333,12.0
0.1,2.0,0.0,opu,5000.0,1.0,0.0,0.8739,63.44267392158508,0.8790833333333333,12.0
0.01,2.0,0.0,opu,5000.0,1.0,0.0,0.8739,63.44267392158508,0.8790833333333333,12.0
0.0,2.0,0.0,opu,5000.0,1.0,0.0,0.8739,63.44267392158508,0.8790833333333333,12.0
100.0,2.0,0.0,opu,5000.0,0.1,0.0,0.8739,63.01999044418335,0.8790833333333333,12.0
10.0,2.0,0.0,opu,5000.0,0.1,0.0,0.8739,63.01999044418335,0.8790833333333333,12.0
1.0,2.0,0.0,opu,5000.0,0.1,0.0,0.8739,63.01999044418335,0.8790833333333333,12.0
0.1,2.0,0.0,opu,5000.0,0.1,0.0,0.8739,63.01999044418335,0.8790833333333333,12.0
0.01,2.0,0.0,opu,5000.0,0.1,0.0,0.8739,63.01999044418335,0.8790833333333333,12.0
0.0,2.0,0.0,opu,5000.0,0.1,0.0,0.8739,63.01999044418335,0.8790833333333333,12.0
100.0,2.0,0.0,opu,5000.0,0.01,0.0,0.8737,64.37751293182373,0.8788333333333334,12.0
10.0,2.0,0.0,opu,5000.0,0.01,0.0,0.8738,64.37751293182373,0.879,12.0
1.0,2.0,0.0,opu,5000.0,0.01,0.0,0.8739,64.37751293182373,0.879,12.0
0.1,2.0,0.0,opu,5000.0,0.01,0.0,0.8739,64.37751293182373,0.879,12.0
0.01,2.0,0.0,opu,5000.0,0.01,0.0,0.8739,64.37751293182373,0.879,12.0
0.0,2.0,0.0,opu,5000.0,0.01,0.0,0.8739,64.37751293182373,0.8790833333333333,12.0
100.0,2.0,0.0,opu,5000.0,0.001,0.0,0.8734,64.08603954315186,0.8780833333333333,12.0
10.0,2.0,0.0,opu,5000.0,0.001,0.0,0.8737,64.08603954315186,0.8790833333333333,12.0
1.0,2.0,0.0,opu,5000.0,0.001,0.0,0.8737,64.08603954315186,0.8788333333333334,12.0
0.1,2.0,0.0,opu,5000.0,0.001,0.0,0.8738,64.08603954315186,0.879,12.0
0.01,2.0,0.0,opu,5000.0,0.001,0.0,0.8739,64.08603954315186,0.8790833333333333,12.0
0.0,2.0,0.0,opu,5000.0,0.001,0.0,0.8739,64.08603954315186,0.8790833333333333,12.0
100.0,2.0,0.0,opu,5000.0,0.0001,0.0,0.8519,63.31126117706299,0.858,8.0
10.0,2.0,0.0,opu,5000.0,0.0001,0.0,0.8682,63.31126117706299,0.8731666666666666,8.0
1.0,2.0,0.0,opu,5000.0,0.0001,0.0,0.8734,63.31126117706299,0.8780833333333333,8.0
0.1,2.0,0.0,opu,5000.0,0.0001,0.0,0.8738,63.31126117706299,0.8790833333333333,8.0
0.01,2.0,0.0,opu,5000.0,0.0001,0.0,0.8737,63.31126117706299,0.8789166666666667,8.0
0.0,2.0,0.0,opu,5000.0,0.0001,0.0,0.8739,63.31126117706299,0.8790833333333333,8.0
100.0,2.0,0.0,opu,5000.0,1e-05,0.0,0.7816,65.82187795639038,0.7891666666666667,4.0
10.0,2.0,0.0,opu,5000.0,1e-05,0.0,0.8173,65.82187795639038,0.8234166666666667,4.0
1.0,2.0,0.0,opu,5000.0,1e-05,0.0,0.8519,65.82187795639038,0.858,4.0
0.1,2.0,0.0,opu,5000.0,1e-05,0.0,0.8682,65.82187795639038,0.8731666666666666,4.0
0.01,2.0,0.0,opu,5000.0,1e-05,0.0,0.8734,65.82187795639038,0.8780833333333333,4.0
0.0,2.0,0.0,opu,5000.0,1e-05,0.0,0.8739,65.82187795639038,0.8790833333333333,4.0
100.0,2.0,1.0,opu,5000.0,1.0,0.0,0.8759,63.952030658721924,0.8809166666666667,12.0
10.0,2.0,1.0,opu,5000.0,1.0,0.0,0.8759,63.952030658721924,0.8809166666666667,12.0
1.0,2.0,1.0,opu,5000.0,1.0,0.0,0.8759,63.952030658721924,0.8809166666666667,12.0
0.1,2.0,1.0,opu,5000.0,1.0,0.0,0.8759,63.952030658721924,0.8809166666666667,12.0
0.01,2.0,1.0,opu,5000.0,1.0,0.0,0.8759,63.952030658721924,0.8809166666666667,12.0
0.0,2.0,1.0,opu,5000.0,1.0,0.0,0.8759,63.952030658721924,0.8809166666666667,12.0
100.0,2.0,1.0,opu,5000.0,0.1,0.0,0.8759,63.05844593048096,0.8809166666666667,12.0
10.0,2.0,1.0,opu,5000.0,0.1,0.0,0.8759,63.05844593048096,0.8809166666666667,12.0
1.0,2.0,1.0,opu,5000.0,0.1,0.0,0.8759,63.05844593048096,0.8809166666666667,12.0
0.1,2.0,1.0,opu,5000.0,0.1,0.0,0.8759,63.05844593048096,0.8809166666666667,12.0
0.01,2.0,1.0,opu,5000.0,0.1,0.0,0.8759,63.05844593048096,0.8809166666666667,12.0
0.0,2.0,1.0,opu,5000.0,0.1,0.0,0.8759,63.05844593048096,0.8809166666666667,12.0
100.0,2.0,1.0,opu,5000.0,0.01,0.0,0.8759,65.3681070804596,0.88075,12.0
10.0,2.0,1.0,opu,5000.0,0.01,0.0,0.8759,65.3681070804596,0.8809166666666667,12.0
1.0,2.0,1.0,opu,5000.0,0.01,0.0,0.8759,65.3681070804596,0.8809166666666667,12.0
0.1,2.0,1.0,opu,5000.0,0.01,0.0,0.8759,65.3681070804596,0.8809166666666667,12.0
0.01,2.0,1.0,opu,5000.0,0.01,0.0,0.8759,65.3681070804596,0.8809166666666667,12.0
0.0,2.0,1.0,opu,5000.0,0.01,0.0,0.8759,65.3681070804596,0.8809166666666667,12.0
100.0,2.0,1.0,opu,5000.0,0.001,0.0,0.8747,63.00956630706787,0.8794166666666666,12.0
10.0,2.0,1.0,opu,5000.0,0.001,0.0,0.8764,63.00956630706787,0.8806666666666667,12.0
1.0,2.0,1.0,opu,5000.0,0.001,0.0,0.8759,63.00956630706787,0.88075,12.0
0.1,2.0,1.0,opu,5000.0,0.001,0.0,0.8759,63.00956630706787,0.8809166666666667,12.0
0.01,2.0,1.0,opu,5000.0,0.001,0.0,0.8759,63.00956630706787,0.8809166666666667,12.0
0.0,2.0,1.0,opu,5000.0,0.001,0.0,0.8759,63.00956630706787,0.8809166666666667,12.0
100.0,2.0,1.0,opu,5000.0,0.0001,0.0,0.8539,64.80466628074646,0.8599166666666667,8.0
10.0,2.0,1.0,opu,5000.0,0.0001,0.0,0.8675,64.80466628074646,0.8744166666666666,8.0
1.0,2.0,1.0,opu,5000.0,0.0001,0.0,0.8747,64.80466628074646,0.8793333333333333,8.0
0.1,2.0,1.0,opu,5000.0,0.0001,0.0,0.8764,64.80466628074646,0.8806666666666667,8.0
0.01,2.0,1.0,opu,5000.0,0.0001,0.0,0.8759,64.80466628074646,0.8808333333333334,8.0
0.0,2.0,1.0,opu,5000.0,0.0001,0.0,0.8759,64.80466628074646,0.8809166666666667,8.0
100.0,2.0,1.0,opu,5000.0,1e-05,0.0,0.7772,63.321134090423584,0.78375,4.0
10.0,2.0,1.0,opu,5000.0,1e-05,0.0,0.8202,63.321134090423584,0.8228333333333333,4.0
1.0,2.0,1.0,opu,5000.0,1e-05,0.0,0.8539,63.321134090423584,0.8599166666666667,4.0
0.1,2.0,1.0,opu,5000.0,1e-05,0.0,0.8675,63.321134090423584,0.8744166666666666,4.0
0.01,2.0,1.0,opu,5000.0,1e-05,0.0,0.8747,63.321134090423584,0.8794166666666666,4.0
0.0,2.0,1.0,opu,5000.0,1e-05,0.0,0.8759,63.321134090423584,0.8809166666666667,4.0
100.0,2.0,5.0,opu,5000.0,1.0,0.0,0.8758,61.895227909088135,0.8826666666666667,12.0
10.0,2.0,5.0,opu,5000.0,1.0,0.0,0.8758,61.895227909088135,0.8826666666666667,12.0
1.0,2.0,5.0,opu,5000.0,1.0,0.0,0.8758,61.895227909088135,0.8826666666666667,12.0
0.1,2.0,5.0,opu,5000.0,1.0,0.0,0.8758,61.895227909088135,0.8826666666666667,12.0
0.01,2.0,5.0,opu,5000.0,1.0,0.0,0.8758,61.895227909088135,0.8826666666666667,12.0
0.0,2.0,5.0,opu,5000.0,1.0,0.0,0.8758,61.895227909088135,0.8826666666666667,12.0
100.0,2.0,5.0,opu,5000.0,0.1,0.0,0.8758,63.23553514480591,0.8826666666666667,12.0
10.0,2.0,5.0,opu,5000.0,0.1,0.0,0.8758,63.23553514480591,0.8826666666666667,12.0
1.0,2.0,5.0,opu,5000.0,0.1,0.0,0.8758,63.23553514480591,0.8826666666666667,12.0
0.1,2.0,5.0,opu,5000.0,0.1,0.0,0.8759,63.23553514480591,0.8826666666666667,12.0
0.01,2.0,5.0,opu,5000.0,0.1,0.0,0.8758,63.23553514480591,0.8826666666666667,12.0
0.0,2.0,5.0,opu,5000.0,0.1,0.0,0.8758,63.23553514480591,0.8826666666666667,12.0
100.0,2.0,5.0,opu,5000.0,0.01,0.0,0.8758,64.29044461250305,0.8826666666666667,12.0
10.0,2.0,5.0,opu,5000.0,0.01,0.0,0.8759,64.29044461250305,0.8826666666666667,12.0
1.0,2.0,5.0,opu,5000.0,0.01,0.0,0.8758,64.29044461250305,0.8826666666666667,12.0
0.1,2.0,5.0,opu,5000.0,0.01,0.0,0.8758,64.29044461250305,0.8826666666666667,12.0
0.01,2.0,5.0,opu,5000.0,0.01,0.0,0.8758,64.29044461250305,0.8826666666666667,12.0
0.0,2.0,5.0,opu,5000.0,0.01,0.0,0.8758,64.29044461250305,0.8826666666666667,12.0
100.0,2.0,5.0,opu,5000.0,0.001,0.0,0.8751,64.13111996650696,0.8826666666666667,12.0
10.0,2.0,5.0,opu,5000.0,0.001,0.0,0.8752,64.13111996650696,0.8823333333333333,12.0
1.0,2.0,5.0,opu,5000.0,0.001,0.0,0.8758,64.13111996650696,0.8826666666666667,12.0
0.1,2.0,5.0,opu,5000.0,0.001,0.0,0.8759,64.13111996650696,0.8826666666666667,12.0
0.01,2.0,5.0,opu,5000.0,0.001,0.0,0.8759,64.13111996650696,0.8826666666666667,12.0
0.0,2.0,5.0,opu,5000.0,0.001,0.0,0.8758,64.13111996650696,0.8826666666666667,12.0
100.0,2.0,5.0,opu,5000.0,0.0001,0.0,0.8536,63.852344274520874,0.859,8.0
10.0,2.0,5.0,opu,5000.0,0.0001,0.0,0.8692,63.852344274520874,0.87375,8.0
1.0,2.0,5.0,opu,5000.0,0.0001,0.0,0.8751,63.852344274520874,0.8826666666666667,8.0
0.1,2.0,5.0,opu,5000.0,0.0001,0.0,0.8752,63.852344274520874,0.8823333333333333,8.0
0.01,2.0,5.0,opu,5000.0,0.0001,0.0,0.8758,63.852344274520874,0.8826666666666667,8.0
0.0,2.0,5.0,opu,5000.0,0.0001,0.0,0.8758,63.852344274520874,0.8826666666666667,8.0
100.0,2.0,5.0,opu,5000.0,1e-05,0.0,0.7772,61.49342060089111,0.7858333333333334,4.0
10.0,2.0,5.0,opu,5000.0,1e-05,0.0,0.8166,61.49342060089111,0.8255,4.0
1.0,2.0,5.0,opu,5000.0,1e-05,0.0,0.8536,61.49342060089111,0.859,4.0
0.1,2.0,5.0,opu,5000.0,1e-05,0.0,0.8692,61.49342060089111,0.87375,4.0
0.01,2.0,5.0,opu,5000.0,1e-05,0.0,0.8751,61.49342060089111,0.8826666666666667,4.0
0.0,2.0,5.0,opu,5000.0,1e-05,0.0,0.8758,61.49342060089111,0.8826666666666667,4.0
100.0,2.0,10.0,opu,5000.0,1.0,0.0,0.8768,63.46468782424927,0.87925,12.0
10.0,2.0,10.0,opu,5000.0,1.0,0.0,0.8768,63.46468782424927,0.87925,12.0
1.0,2.0,10.0,opu,5000.0,1.0,0.0,0.8768,63.46468782424927,0.87925,12.0
0.1,2.0,10.0,opu,5000.0,1.0,0.0,0.8768,63.46468782424927,0.87925,12.0
0.01,2.0,10.0,opu,5000.0,1.0,0.0,0.8768,63.46468782424927,0.87925,12.0
0.0,2.0,10.0,opu,5000.0,1.0,0.0,0.8768,63.46468782424927,0.87925,12.0
100.0,2.0,10.0,opu,5000.0,0.1,0.0,0.8768,61.90552353858948,0.87925,12.0
10.0,2.0,10.0,opu,5000.0,0.1,0.0,0.8768,61.90552353858948,0.87925,12.0
1.0,2.0,10.0,opu,5000.0,0.1,0.0,0.8768,61.90552353858948,0.87925,12.0
0.1,2.0,10.0,opu,5000.0,0.1,0.0,0.8768,61.90552353858948,0.87925,12.0
0.01,2.0,10.0,opu,5000.0,0.1,0.0,0.8768,61.90552353858948,0.87925,12.0
0.0,2.0,10.0,opu,5000.0,0.1,0.0,0.8768,61.90552353858948,0.87925,12.0
100.0,2.0,10.0,opu,5000.0,0.01,0.0,0.8768,66.40265822410583,0.87925,12.0
10.0,2.0,10.0,opu,5000.0,0.01,0.0,0.8768,66.40265822410583,0.87925,12.0
1.0,2.0,10.0,opu,5000.0,0.01,0.0,0.8768,66.40265822410583,0.87925,12.0
0.1,2.0,10.0,opu,5000.0,0.01,0.0,0.8768,66.40265822410583,0.87925,12.0
0.01,2.0,10.0,opu,5000.0,0.01,0.0,0.8768,66.40265822410583,0.87925,12.0
0.0,2.0,10.0,opu,5000.0,0.01,0.0,0.8768,66.40265822410583,0.87925,12.0
100.0,2.0,10.0,opu,5000.0,0.001,0.0,0.8745,64.17773032188416,0.87975,12.0
10.0,2.0,10.0,opu,5000.0,0.001,0.0,0.8762,64.17773032188416,0.8794166666666666,12.0
1.0,2.0,10.0,opu,5000.0,0.001,0.0,0.8768,64.17773032188416,0.87925,12.0
0.1,2.0,10.0,opu,5000.0,0.001,0.0,0.8768,64.17773032188416,0.87925,12.0
0.01,2.0,10.0,opu,5000.0,0.001,0.0,0.8768,64.17773032188416,0.87925,12.0
0.0,2.0,10.0,opu,5000.0,0.001,0.0,0.8767,64.17773032188416,0.87925,12.0
100.0,2.0,10.0,opu,5000.0,0.0001,0.0,0.8559,65.1828887462616,0.86225,8.0
10.0,2.0,10.0,opu,5000.0,0.0001,0.0,0.8693,65.1828887462616,0.8761666666666666,8.0
1.0,2.0,10.0,opu,5000.0,0.0001,0.0,0.8745,65.1828887462616,0.87975,8.0
0.1,2.0,10.0,opu,5000.0,0.0001,0.0,0.8762,65.1828887462616,0.8794166666666666,8.0
0.01,2.0,10.0,opu,5000.0,0.0001,0.0,0.8768,65.1828887462616,0.87925,8.0
0.0,2.0,10.0,opu,5000.0,0.0001,0.0,0.8768,65.1828887462616,0.87925,8.0
100.0,2.0,10.0,opu,5000.0,1e-05,0.0,0.7845,63.54453945159912,0.7944166666666667,4.0
10.0,2.0,10.0,opu,5000.0,1e-05,0.0,0.8241,63.54453945159912,0.8304166666666667,4.0
1.0,2.0,10.0,opu,5000.0,1e-05,0.0,0.8559,63.54453945159912,0.86225,4.0
0.1,2.0,10.0,opu,5000.0,1e-05,0.0,0.8693,63.54453945159912,0.8761666666666666,4.0
0.01,2.0,10.0,opu,5000.0,1e-05,0.0,0.8745,63.54453945159912,0.87975,4.0
0.0,2.0,10.0,opu,5000.0,1e-05,0.0,0.8768,63.54453945159912,0.87925,4.0
100.0,2.0,20.0,opu,5000.0,1.0,0.0,0.8772,62.24427795410156,0.8814166666666666,12.0
10.0,2.0,20.0,opu,5000.0,1.0,0.0,0.8772,62.24427795410156,0.8814166666666666,12.0
1.0,2.0,20.0,opu,5000.0,1.0,0.0,0.8772,62.24427795410156,0.8814166666666666,12.0
0.1,2.0,20.0,opu,5000.0,1.0,0.0,0.8772,62.24427795410156,0.8814166666666666,12.0
0.01,2.0,20.0,opu,5000.0,1.0,0.0,0.8772,62.24427795410156,0.8814166666666666,12.0
0.0,2.0,20.0,opu,5000.0,1.0,0.0,0.8772,62.24427795410156,0.8814166666666666,12.0
100.0,2.0,20.0,opu,5000.0,0.1,0.0,0.8772,64.23827528953552,0.8814166666666666,12.0
10.0,2.0,20.0,opu,5000.0,0.1,0.0,0.8772,64.23827528953552,0.8814166666666666,12.0
1.0,2.0,20.0,opu,5000.0,0.1,0.0,0.8772,64.23827528953552,0.8814166666666666,12.0
0.1,2.0,20.0,opu,5000.0,0.1,0.0,0.8772,64.23827528953552,0.8814166666666666,12.0
0.01,2.0,20.0,opu,5000.0,0.1,0.0,0.8772,64.23827528953552,0.8814166666666666,12.0
0.0,2.0,20.0,opu,5000.0,0.1,0.0,0.8772,64.23827528953552,0.8814166666666666,12.0
100.0,2.0,20.0,opu,5000.0,0.01,0.0,0.8772,62.48890805244446,0.8811666666666667,12.0
10.0,2.0,20.0,opu,5000.0,0.01,0.0,0.8772,62.48890805244446,0.8814166666666666,12.0
1.0,2.0,20.0,opu,5000.0,0.01,0.0,0.8772,62.48890805244446,0.8814166666666666,12.0
0.1,2.0,20.0,opu,5000.0,0.01,0.0,0.8772,62.48890805244446,0.8814166666666666,12.0
0.01,2.0,20.0,opu,5000.0,0.01,0.0,0.8772,62.48890805244446,0.8814166666666666,12.0
0.0,2.0,20.0,opu,5000.0,0.01,0.0,0.8772,62.48890805244446,0.8814166666666666,12.0
100.0,2.0,20.0,opu,5000.0,0.001,0.0,0.8724,63.21824884414673,0.8801666666666667,12.0
10.0,2.0,20.0,opu,5000.0,0.001,0.0,0.8758,63.21824884414673,0.8811666666666667,12.0
1.0,2.0,20.0,opu,5000.0,0.001,0.0,0.8772,63.21824884414673,0.8811666666666667,12.0
